Symbol,Date,Open,Close,Volume
VNINDEX,2017-12-06,950.21,947.64,225172150.0
VNINDEX,2017-12-07,950.23,938.65,162853390.0
VNINDEX,2017-12-08,938.41,940.16,153106250.0
VNINDEX,2017-12-11,930.17,917.45,170105480.0
VNINDEX,2017-12-12,927.67,927.25,225246300.0
VNINDEX,2017-12-13,932.05,924.4,127047580.0
VNINDEX,2017-12-14,925.51,935.85,154262610.0
VNINDEX,2017-12-15,933.63,935.16,229584110.0
VNINDEX,2017-12-18,945.9,958.06,226365940.0
VNINDEX,2017-12-19,961.03,951.42,206933350.0
VNINDEX,2017-12-20,945.12,953.51,174376230.0
VNINDEX,2017-12-21,949.45,946.06,146788730.0
VNINDEX,2017-12-22,947.54,952.32,146008550.0
VNINDEX,2017-12-25,954.28,958.31,116082960.0
VNINDEX,2017-12-26,960.32,965.93,134417650.0
VNINDEX,2017-12-27,969.72,968.46,177748110.0
VNINDEX,2017-12-28,970.63,976.72,143944680.0
VNINDEX,2017-12-29,978.39,984.24,180964800.0
VNINDEX,2018-01-02,986.05,995.77,173125210.0
VNINDEX,2018-01-03,999.86,1005.67,212755670.0
VNINDEX,2018-01-04,1009.37,1019.75,235427380.0
VNINDEX,2018-01-05,1020.34,1012.65,267882440.0
VNINDEX,2018-01-08,1011.36,1022.9,236387900.0
VNINDEX,2018-01-09,1027.14,1033.56,290482980.0
VNINDEX,2018-01-10,1034.64,1038.11,341600970.0
VNINDEX,2018-01-11,1037.03,1048.17,288550670.0
VNINDEX,2018-01-12,1050.17,1050.11,320836070.0
VNINDEX,2018-01-15,1049.91,1063.47,256567310.0
VNINDEX,2018-01-16,1059.36,1062.96,294792490.0
VNINDEX,2018-01-17,1061.98,1034.69,294301610.0
VNINDEX,2018-01-18,1028.76,1050.25,256859550.0
VNINDEX,2018-01-19,1054.33,1062.07,279706010.0
VNINDEX,2018-01-22,1066.86,1086.51,246215500.0
VNINDEX,2018-01-23,1086.51,1086.51,0.0
VNINDEX,2018-01-24,1086.51,1086.51,0.0
VNINDEX,2018-01-25,1098.44,1104.57,445940510.0
VNINDEX,2018-01-26,1122.55,1115.64,261062660.0
VNINDEX,2018-01-29,1121.78,1109.8,263321700.0
VNINDEX,2018-01-30,1099.98,1110.56,287489730.0
VNINDEX,2018-01-31,1112.23,1110.36,312880930.0
VNINDEX,2018-02-01,1111.74,1099.67,233072190.0
VNINDEX,2018-02-02,1098.66,1105.04,172601930.0
VNINDEX,2018-02-05,1089.62,1048.71,248154720.0
VNINDEX,2018-02-06,1026.08,1011.6,364437550.0
VNINDEX,2018-02-07,1040.53,1040.55,208749250.0
VNINDEX,2018-02-08,1031.46,1023.25,161025060.0
VNINDEX,2018-02-09,991.09,1003.94,199516810.0
VNINDEX,2018-02-12,1011.64,1041.79,162098570.0
VNINDEX,2018-02-13,1054.69,1059.73,157958690.0
VNINDEX,2018-02-21,1073.33,1087.15,165043220.0
VNINDEX,2018-02-22,1087.15,1076.03,185011630.0
VNINDEX,2018-02-23,1086.81,1102.85,177049320.0
VNINDEX,2018-02-26,1115.9,1114.53,221574620.0
VNINDEX,2018-02-27,1124.03,1119.61,175305260.0
VNINDEX,2018-02-28,1110.3,1124.87,213347390.0
VNINDEX,2018-03-01,1121.54,1115.79,207156270.0
VNINDEX,2018-03-02,1103.16,1121.21,188043270.0
VNINDEX,2018-03-05,1121.21,1093.48,252795970.0
VNINDEX,2018-03-06,1093.48,1120.29,210241820.0
VNINDEX,2018-03-07,1121.99,1112.26,239942030.0
VNINDEX,2018-03-08,1112.24,1124.15,186579760.0
VNINDEX,2018-03-09,1128.73,1123.41,205512360.0
VNINDEX,2018-03-12,1135.37,1126.29,197146780.0
VNINDEX,2018-03-13,1127.53,1133.31,208112910.0
VNINDEX,2018-03-14,1135.99,1138.09,222436340.0
VNINDEX,2018-03-15,1134.51,1138.76,207105860.0
VNINDEX,2018-03-16,1144.54,1150.19,260196900.0
VNINDEX,2018-03-19,1160.74,1159.22,221555290.0
VNINDEX,2018-03-20,1154.48,1159.39,189756080.0
VNINDEX,2018-03-21,1166.51,1169.36,212812970.0
VNINDEX,2018-03-22,1175.22,1172.36,215497530.0
VNINDEX,2018-03-23,1154.25,1153.59,237107530.0
VNINDEX,2018-03-26,1150.51,1171.22,175879690.0
VNINDEX,2018-03-27,1187.42,1171.73,201305790.0
VNINDEX,2018-03-28,1168.87,1172.24,165131520.0
VNINDEX,2018-03-29,1174.73,1167.03,150321430.0
VNINDEX,2018-03-30,1169.29,1174.46,150318960.0
VNINDEX,2018-04-02,1180.26,1196.61,221037550.0
VNINDEX,2018-04-03,1197.0,1188.29,217626820.0
VNINDEX,2018-04-04,1194.26,1191.54,194006930.0
VNINDEX,2018-04-05,1197.76,1193.17,186567260.0
VNINDEX,2018-04-06,1194.15,1199.96,217719530.0
VNINDEX,2018-04-09,1202.44,1204.33,222920660.0
VNINDEX,2018-04-10,1207.62,1198.12,246566650.0
VNINDEX,2018-04-11,1201.51,1167.11,245785470.0
VNINDEX,2018-04-12,1162.48,1173.02,168958120.0
VNINDEX,2018-04-13,1178.57,1157.14,156898440.0
VNINDEX,2018-04-16,1156.49,1148.49,138666630.0
VNINDEX,2018-04-17,1149.02,1153.28,139854490.0
VNINDEX,2018-04-18,1153.28,1138.53,152174130.0
VNINDEX,2018-04-19,1137.99,1094.63,183841740.0
VNINDEX,2018-04-20,1095.84,1119.86,142780270.0
VNINDEX,2018-04-23,1124.33,1076.78,194901680.0
VNINDEX,2018-04-24,1064.86,1080.74,166004870.0
VNINDEX,2018-04-26,1082.52,1044.86,184919930.0
VNINDEX,2018-04-27,1037.36,1050.26,152853910.0
VNINDEX,2018-05-02,1053.26,1029.08,151711850.0
VNINDEX,2018-05-03,1018.47,1026.46,170959320.0
VNINDEX,2018-05-04,1032.12,1026.8,125862200.0
VNINDEX,2018-05-07,1034.64,1062.26,122128310.0
VNINDEX,2018-05-08,1061.12,1060.45,131146470.0
VNINDEX,2018-05-09,1058.33,1056.97,125896530.0
VNINDEX,2018-05-10,1058.22,1028.87,143626080.0
VNINDEX,2018-05-11,1026.34,1044.85,122737900.0
VNINDEX,2018-05-14,1051.69,1066.98,112785900.0
VNINDEX,2018-05-15,1072.25,1073.5,125232780.0
VNINDEX,2018-05-16,1073.5,1054.62,121268150.0
VNINDEX,2018-05-17,1055.21,1030.64,107387050.0
VNINDEX,2018-05-18,1033.33,1040.54,118092350.0
VNINDEX,2018-05-21,1043.82,1014.98,104031010.0
VNINDEX,2018-05-22,1006.18,985.91,158542820.0
VNINDEX,2018-05-23,974.8,988.94,126755700.0
VNINDEX,2018-05-24,992.24,985.92,104772830.0
VNINDEX,2018-05-25,981.47,963.9,122933860.0
VNINDEX,2018-05-28,938.86,931.75,191197120.0
VNINDEX,2018-05-29,925.89,952.18,155301290.0
VNINDEX,2018-05-30,953.41,948.5,117512290.0
VNINDEX,2018-05-31,947.96,971.25,140721200.0
VNINDEX,2018-06-01,973.67,992.87,160913600.0
VNINDEX,2018-06-04,994.48,1013.78,146895440.0
VNINDEX,2018-06-05,1013.59,1022.74,173096680.0
VNINDEX,2018-06-06,1020.97,1034.5,147456500.0
VNINDEX,2018-06-07,1038.93,1036.69,151829230.0
VNINDEX,2018-06-08,1032.59,1039.01,124180340.0
VNINDEX,2018-06-11,1033.55,1039.02,133836660.0
VNINDEX,2018-06-12,1033.55,1020.76,169945710.0
VNINDEX,2018-06-13,1017.93,1030.53,94519770.0
VNINDEX,2018-06-14,1032.62,1015.72,135233070.0
VNINDEX,2018-06-15,1012.71,1016.51,144865820.0
VNINDEX,2018-06-18,1012.71,987.34,145591940.0
VNINDEX,2018-06-19,972.38,962.16,203659510.0
VNINDEX,2018-06-20,957.37,980.95,119730870.0
VNINDEX,2018-06-21,979.57,969.4,94237830.0
VNINDEX,2018-06-22,963.89,983.17,102746580.0
VNINDEX,2018-06-25,997.34,990.52,118181310.0
VNINDEX,2018-06-26,977.78,983.02,114881010.0
VNINDEX,2018-06-27,981.44,968.91,126510710.0
VNINDEX,2018-06-28,964.76,957.35,130318210.0
VNINDEX,2018-06-29,955.64,960.78,110043130.0
VNINDEX,2018-07-02,955.18,947.15,142222740.0
VNINDEX,2018-07-03,945.87,906.01,161389340.0
VNINDEX,2018-07-04,904.34,914.99,115604640.0
VNINDEX,2018-07-05,914.48,899.4,127434590.0
VNINDEX,2018-07-06,895.7,917.51,141624520.0
VNINDEX,2018-07-09,922.72,915.12,106167080.0
VNINDEX,2018-07-10,919.44,911.12,93102100.0
VNINDEX,2018-07-11,898.08,893.16,138119530.0
VNINDEX,2018-07-12,891.21,898.51,90464330.0
VNINDEX,2018-07-13,904.8,909.72,121978590.0
VNINDEX,2018-07-16,914.22,911.11,110882460.0
VNINDEX,2018-07-17,905.32,921.27,136304660.0
VNINDEX,2018-07-18,926.14,942.39,184648680.0
VNINDEX,2018-07-19,942.39,943.97,166922920.0
VNINDEX,2018-07-20,938.83,933.39,178891900.0
VNINDEX,2018-07-23,931.52,936.74,190030610.0
VNINDEX,2018-07-24,938.66,934.08,169638570.0
VNINDEX,2018-07-25,936.57,927.58,201884580.0
VNINDEX,2018-07-26,928.96,930.16,175235210.0
VNINDEX,2018-07-27,933.21,935.52,163302090.0
VNINDEX,2018-07-30,940.76,949.73,184174690.0
VNINDEX,2018-07-31,948.56,956.39,229774470.0
VNINDEX,2018-08-01,957.35,952.77,180793930.0
VNINDEX,2018-08-02,952.75,953.55,197722680.0
VNINDEX,2018-08-03,957.92,959.6,166126830.0
VNINDEX,2018-08-06,960.12,960.23,153665970.0
VNINDEX,2018-08-07,957.7,956.79,138303880.0
VNINDEX,2018-08-08,958.31,966.27,140667750.0
VNINDEX,2018-08-09,968.57,963.5,156257390.0
VNINDEX,2018-08-10,955.04,968.47,171440130.0
VNINDEX,2018-08-13,966.46,978.04,178091820.0
VNINDEX,2018-08-14,979.66,978.27,149752820.0
VNINDEX,2018-08-15,980.93,961.37,171025160.0
VNINDEX,2018-08-16,952.83,964.28,155986290.0
VNINDEX,2018-08-17,971.4,968.88,136124710.0
VNINDEX,2018-08-20,970.81,969.62,159945460.0
VNINDEX,2018-08-21,968.46,979.21,166417760.0
VNINDEX,2018-08-22,979.21,982.15,165152300.0
VNINDEX,2018-08-23,984.12,987.36,136864890.0
VNINDEX,2018-08-24,985.49,987.05,154534730.0
VNINDEX,2018-08-27,990.77,991.92,172686090.0
VNINDEX,2018-08-28,991.92,995.19,160331540.0
VNINDEX,2018-08-29,994.96,988.17,147774090.0
VNINDEX,2018-08-30,987.62,998.07,156100950.0
VNINDEX,2018-08-31,998.55,989.54,163243740.0
VNINDEX,2018-09-04,990.79,975.94,172128470.0
VNINDEX,2018-09-05,975.05,968.44,161390790.0
VNINDEX,2018-09-06,968.37,958.19,142238280.0
VNINDEX,2018-09-07,955.5,968.9,152617370.0
VNINDEX,2018-09-10,969.74,970.34,150338320.0
VNINDEX,2018-09-11,968.41,985.06,158843940.0
VNINDEX,2018-09-12,990.0,987.01,170858030.0
VNINDEX,2018-09-13,987.48,987.95,148842470.0
VNINDEX,2018-09-14,987.95,991.34,149728940.0
VNINDEX,2018-09-17,991.03,987.61,146741120.0
VNINDEX,2018-09-18,983.43,993.49,171104330.0
VNINDEX,2018-09-19,998.65,995.54,206247050.0
VNINDEX,2018-09-20,995.54,1004.74,179431950.0
VNINDEX,2018-09-21,1006.25,1002.97,273413180.0
VNINDEX,2018-09-24,1008.06,1011.29,169398920.0
VNINDEX,2018-09-25,1011.84,1010.74,198241540.0
VNINDEX,2018-09-26,1008.93,1009.61,219897580.0
VNINDEX,2018-09-27,1012.57,1015.37,180962780.0
VNINDEX,2018-09-28,1019.34,1017.13,224567020.0
VNINDEX,2018-10-01,1020.11,1012.88,225044930.0
VNINDEX,2018-10-02,1014.26,1018.79,203932870.0
VNINDEX,2018-10-03,1021.08,1020.4,160155660.0
VNINDEX,2018-10-04,1024.68,1023.62,183870790.0
VNINDEX,2018-10-05,1020.21,1008.39,206650560.0
VNINDEX,2018-10-08,1003.31,996.12,185949540.0
VNINDEX,2018-10-09,998.7,996.19,178954450.0
VNINDEX,2018-10-10,998.66,993.96,171846560.0
VNINDEX,2018-10-11,972.21,945.89,344023630.0
VNINDEX,2018-10-12,939.2,970.08,203631780.0
VNINDEX,2018-10-15,968.8,951.64,123102110.0
VNINDEX,2018-10-16,950.36,963.37,117735940.0
VNINDEX,2018-10-17,973.14,971.6,137768810.0
VNINDEX,2018-10-18,968.93,963.47,126109950.0
VNINDEX,2018-10-19,949.94,958.36,132371320.0
VNINDEX,2018-10-22,958.36,953.51,133005070.0
VNINDEX,2018-10-23,950.12,939.68,181840880.0
VNINDEX,2018-10-24,935.25,922.73,132105240.0
VNINDEX,2018-10-25,902.59,910.17,163619880.0
VNINDEX,2018-10-26,918.11,900.82,133621650.0
VNINDEX,2018-10-29,895.05,888.82,113424680.0
VNINDEX,2018-10-30,881.32,888.69,119547410.0
VNINDEX,2018-10-31,894.23,914.76,159222360.0
VNINDEX,2018-11-01,915.52,907.96,121693330.0
VNINDEX,2018-11-02,911.35,924.86,209087970.0
VNINDEX,2018-11-05,920.87,925.53,121121310.0
VNINDEX,2018-11-06,931.0,922.05,120442560.0
VNINDEX,2018-11-07,922.03,922.16,126800490.0
VNINDEX,2018-11-08,928.69,926.28,136692720.0
VNINDEX,2018-11-09,921.11,914.29,131109630.0
VNINDEX,2018-11-12,909.36,918.12,109808760.0
VNINDEX,2018-11-13,904.35,907.99,132807600.0
VNINDEX,2018-11-14,904.16,900.93,125187850.0
VNINDEX,2018-11-15,901.13,897.15,134989500.0
VNINDEX,2018-11-16,901.44,898.19,142498160.0
VNINDEX,2018-11-19,902.65,916.06,123860310.0
VNINDEX,2018-11-20,909.76,919.02,126164590.0
VNINDEX,2018-11-21,909.83,922.56,119083100.0
VNINDEX,2018-11-22,924.93,924.42,114412140.0
VNINDEX,2018-11-23,923.91,917.97,111905790.0
VNINDEX,2018-11-26,915.67,921.03,90451440.0
VNINDEX,2018-11-27,925.31,923.12,109001530.0
VNINDEX,2018-11-28,922.29,930.2,96777710.0
VNINDEX,2018-11-29,934.88,926.79,117424890.0
VNINDEX,2018-11-30,924.49,926.54,128769250.0
VNINDEX,2018-12-03,937.7,951.59,158946860.0
VNINDEX,2018-12-04,952.97,958.84,177097760.0
VNINDEX,2018-12-05,950.34,957.14,153998080.0
VNINDEX,2018-12-06,957.14,954.82,145040180.0
VNINDEX,2018-12-07,956.49,958.59,151647570.0
VNINDEX,2018-12-10,955.06,955.89,129252710.0
VNINDEX,2018-12-11,955.93,954.58,126821330.0
VNINDEX,2018-12-12,956.32,961.28,143971260.0
VNINDEX,2018-12-13,961.28,960.25,145835490.0
VNINDEX,2018-12-14,958.78,952.04,131393080.0
VNINDEX,2018-12-17,948.09,933.65,143135290.0
VNINDEX,2018-12-18,933.65,927.25,155653890.0
VNINDEX,2018-12-19,926.35,919.24,119410210.0
VNINDEX,2018-12-20,915.5,918.24,107806880.0
VNINDEX,2018-12-21,911.57,912.26,131219760.0
VNINDEX,2018-12-24,912.9,908.56,109246400.0
VNINDEX,2018-12-25,893.53,897.94,168379500.0
VNINDEX,2018-12-26,896.63,891.75,104065930.0
VNINDEX,2018-12-27,904.8,900.81,112522140.0
VNINDEX,2018-12-28,903.79,892.54,123558630.0
VNINDEX,2019-01-02,903.79,891.75,91857070.0
VNINDEX,2019-01-03,889.78,878.22,135125060.0
VNINDEX,2019-01-04,872.69,880.9,117664070.0
VNINDEX,2019-01-07,890.47,889.64,87417130.0
VNINDEX,2019-01-08,891.37,887.44,92128530.0
VNINDEX,2019-01-09,890.26,896.99,121796320.0
VNINDEX,2019-01-10,897.85,898.3,102404440.0
VNINDEX,2019-01-11,899.1,902.71,107782500.0
VNINDEX,2019-01-14,903.83,901.8,102797710.0
VNINDEX,2019-01-15,901.21,909.68,106149230.0
VNINDEX,2019-01-16,911.32,908.7,107555090.0
VNINDEX,2019-01-17,908.48,901.89,117379940.0
VNINDEX,2019-01-18,902.7,902.3,98216800.0
VNINDEX,2019-01-21,905.25,911.05,119012350.0
VNINDEX,2019-01-22,912.73,906.55,122327990.0
VNINDEX,2019-01-23,905.73,908.02,103749070.0
VNINDEX,2019-01-24,908.56,908.79,93576170.0
VNINDEX,2019-01-25,908.86,908.88,94869510.0
VNINDEX,2019-01-28,912.53,912.18,105335970.0
VNINDEX,2019-01-29,913.67,915.93,97050250.0
VNINDEX,2019-01-30,914.08,915.84,101720060.0
VNINDEX,2019-01-31,919.51,910.65,110220270.0
VNINDEX,2019-02-01,911.98,908.67,101242400.0
VNINDEX,2019-02-11,916.98,926.1,105483580.0
VNINDEX,2019-02-12,930.37,937.54,172197210.0
VNINDEX,2019-02-13,937.61,945.25,176159810.0
VNINDEX,2019-02-14,946.21,952.34,156655320.0
VNINDEX,2019-02-15,951.9,950.89,145322500.0
VNINDEX,2019-02-18,954.85,961.3,169171360.0
VNINDEX,2019-02-19,962.84,964.35,195093270.0
VNINDEX,2019-02-20,964.37,970.58,145267490.0
VNINDEX,2019-02-21,972.82,987.57,162918220.0
VNINDEX,2019-02-22,983.99,988.91,199234030.0
VNINDEX,2019-02-25,996.06,994.43,192681550.0
VNINDEX,2019-02-26,991.63,987.06,209790990.0
VNINDEX,2019-02-27,990.06,990.27,204616980.0
VNINDEX,2019-02-28,989.84,965.47,197428310.0
VNINDEX,2019-03-01,971.05,979.63,147716480.0
VNINDEX,2019-03-04,983.5,993.99,209754090.0
VNINDEX,2019-03-05,990.08,992.45,243416220.0
VNINDEX,2019-03-06,993.01,994.49,189551540.0
VNINDEX,2019-03-07,995.65,994.03,187770040.0
VNINDEX,2019-03-08,987.89,985.25,176347260.0
VNINDEX,2019-03-11,982.94,984.6,142651930.0
VNINDEX,2019-03-12,991.14,1001.32,179893460.0
VNINDEX,2019-03-13,1003.75,1005.41,197620220.0
VNINDEX,2019-03-14,1006.37,1009.56,170460340.0
VNINDEX,2019-03-15,1008.44,1004.12,207003710.0
VNINDEX,2019-03-18,1004.12,1011.86,188364570.0
VNINDEX,2019-03-19,1013.75,1006.59,198984160.0
VNINDEX,2019-03-20,1002.86,1002.3,180045630.0
VNINDEX,2019-03-21,1005.12,981.78,182708030.0
VNINDEX,2019-03-22,984.9,988.71,151811080.0
VNINDEX,2019-03-25,976.53,970.07,177632670.0
VNINDEX,2019-03-26,970.07,969.79,139645020.0
VNINDEX,2019-03-27,976.67,975.91,112974060.0
VNINDEX,2019-03-28,973.44,982.98,122202110.0
VNINDEX,2019-03-29,985.35,980.76,131921800.0
VNINDEX,2019-04-01,980.76,988.53,137258330.0
VNINDEX,2019-04-02,994.87,985.81,139423310.0
VNINDEX,2019-04-03,984.74,984.46,128758900.0
VNINDEX,2019-04-04,987.47,986.91,131989370.0
VNINDEX,2019-04-05,986.91,989.26,129755950.0
VNINDEX,2019-04-08,989.26,997.56,146953600.0
VNINDEX,2019-04-09,999.89,988.48,152345600.0
VNINDEX,2019-04-10,984.79,981.91,136497840.0
VNINDEX,2019-04-11,984.46,985.95,117588860.0
VNINDEX,2019-04-12,984.66,982.9,111898230.0
VNINDEX,2019-04-16,970.87,977.17,130941660.0
VNINDEX,2019-04-17,977.17,972.1,148469420.0
VNINDEX,2019-04-18,969.5,962.3,137181210.0
VNINDEX,2019-04-19,968.27,966.21,96080150.0
VNINDEX,2019-04-22,963.78,965.86,115805120.0
VNINDEX,2019-04-23,964.84,968.0,112653940.0
VNINDEX,2019-04-24,969.66,976.92,121107830.0
VNINDEX,2019-04-25,976.34,974.13,112382890.0
VNINDEX,2019-04-26,972.86,979.64,107350700.0
VNINDEX,2019-05-02,978.81,978.5,123917210.0
VNINDEX,2019-05-03,976.77,974.14,127740220.0
VNINDEX,2019-05-06,964.37,957.97,133510960.0
VNINDEX,2019-05-07,961.31,957.56,121330080.0
VNINDEX,2019-05-08,950.1,951.22,118717980.0
VNINDEX,2019-05-09,950.45,947.01,114863670.0
VNINDEX,2019-05-10,950.37,952.55,114647770.0
VNINDEX,2019-05-13,952.11,958.54,124693720.0
VNINDEX,2019-05-14,957.74,965.34,135189670.0
VNINDEX,2019-05-15,967.95,975.64,154156590.0
VNINDEX,2019-05-16,976.19,975.69,129973620.0
VNINDEX,2019-05-17,977.85,976.48,120457430.0
VNINDEX,2019-05-20,981.92,987.13,134337940.0
VNINDEX,2019-05-21,989.67,986.29,124573780.0
VNINDEX,2019-05-22,986.97,983.78,127215170.0
VNINDEX,2019-05-23,982.0,982.71,107963620.0
VNINDEX,2019-05-24,976.43,970.03,128053180.0
VNINDEX,2019-05-27,970.73,975.14,95899120.0
VNINDEX,2019-05-28,977.02,972.0,120728740.0
VNINDEX,2019-05-29,972.75,971.54,120297710.0
VNINDEX,2019-05-30,971.04,969.34,105520020.0
VNINDEX,2019-05-31,968.84,959.88,114110930.0
VNINDEX,2019-06-03,953.58,946.47,141641430.0
VNINDEX,2019-06-04,945.62,951.16,102807600.0
VNINDEX,2019-06-05,956.46,951.41,95438950.0
VNINDEX,2019-06-06,951.41,948.21,100777880.0
VNINDEX,2019-06-07,951.64,958.28,97844860.0
VNINDEX,2019-06-10,963.78,962.9,118770610.0
VNINDEX,2019-06-11,962.43,962.07,95697370.0
VNINDEX,2019-06-12,960.6,954.17,100019840.0
VNINDEX,2019-06-13,951.26,950.08,98544550.0
VNINDEX,2019-06-14,948.65,953.61,115323520.0
VNINDEX,2019-06-17,953.97,946.95,104932990.0
VNINDEX,2019-06-18,945.73,944.01,108309080.0
VNINDEX,2019-06-19,948.92,949.69,113819830.0
VNINDEX,2019-06-20,949.48,959.18,129261230.0
VNINDEX,2019-06-21,962.69,959.2,172955940.0
VNINDEX,2019-06-24,949.48,962.85,113476250.0
VNINDEX,2019-06-25,949.48,960.13,120760130.0
VNINDEX,2019-06-26,949.48,959.13,119422620.0
VNINDEX,2019-06-27,949.48,943.11,122886150.0
VNINDEX,2019-06-28,944.53,949.94,119513470.0
VNINDEX,2019-07-01,958.92,965.61,123426860.0
VNINDEX,2019-07-02,964.77,961.98,107519450.0
VNINDEX,2019-07-03,960.44,960.39,113731280.0
VNINDEX,2019-07-04,961.78,973.04,135119630.0
VNINDEX,2019-07-05,973.04,975.34,117184620.0
VNINDEX,2019-07-08,972.83,966.35,119061500.0
VNINDEX,2019-07-09,965.24,969.05,126456270.0
VNINDEX,2019-07-10,971.19,973.65,124519570.0
VNINDEX,2019-07-11,976.95,978.63,133659820.0
VNINDEX,2019-07-12,980.11,975.4,133003920.0
VNINDEX,2019-07-15,975.57,972.53,117696750.0
VNINDEX,2019-07-16,975.05,982.11,142076680.0
VNINDEX,2019-07-17,981.49,982.57,142317410.0
VNINDEX,2019-07-18,979.16,976.05,127216580.0
VNINDEX,2019-07-19,978.12,982.34,160649510.0
VNINDEX,2019-07-22,981.17,982.04,135292770.0
VNINDEX,2019-07-23,981.38,989.46,134713850.0
VNINDEX,2019-07-24,993.01,988.41,132814770.0
VNINDEX,2019-07-25,986.85,994.95,141192240.0
VNINDEX,2019-07-26,994.8,993.35,118055590.0
VNINDEX,2019-07-29,994.23,997.94,113384890.0
VNINDEX,2019-07-30,1001.46,986.02,133259450.0
VNINDEX,2019-07-31,986.0,991.66,130600410.0
VNINDEX,2019-08-01,993.25,997.39,135015390.0
VNINDEX,2019-08-02,987.55,991.1,144127640.0
VNINDEX,2019-08-05,988.6,973.15,148292430.0
VNINDEX,2019-08-06,960.29,964.61,170231190.0
VNINDEX,2019-08-07,967.18,965.93,133866380.0
VNINDEX,2019-08-08,965.93,975.24,157756080.0
VNINDEX,2019-08-09,976.41,974.34,133550890.0
